Brand,Image,Link,Price,Condition,Mileage,Engine,Transmission,Body Type,Location
Proton,https://www.oto.my/upload/image/2024/07/17/235700/s4-146686048.jpg,/car-for-sale/235700/used-2020-proton-saga-premium-selangor/,"RM 35,900",Used,"40,000 - 44,999 km",1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2024/07/17/235695/s4-145159712.jpg,/car-for-sale/235695/used-2021-proton-iriz-active-selangor/,"RM 47,800",Used,"65,000 - 69,999 km",1.6L,Automatic,Hatchback,Selangor
Proton,https://www.oto.my/upload/image/2024/07/16/235678/s4-146519613.jpg,/car-for-sale/235678/used-2022-proton-x50-t-premium-negeri-sembilan/,"RM 84,800",Used,"25,000 - 29,999 km",1.5L,Automatic,SUV,Negeri Sembilan
Proton,https://www.oto.my/upload/image/2024/07/15/235660/s4-145556915.jpg,/car-for-sale/235660/used-2021-proton-x50-t-premium-selangor/,"RM 83,800",Used,"55,000 - 59,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/07/13/235636/s4-144957359.jpg,/car-for-sale/235636/used-2021-proton-x50-t-premium-johor/,"RM 83,800",Used,"45,000 - 49,999 km",1.5L,Automatic,SUV,Johor
Proton,https://www.oto.my/upload/image/2024/07/13/235634/s4-144955051.jpg,/car-for-sale/235634/used-2022-proton-x50-t-executive-selangor/,"RM 73,800",Used,"55,000 - 59,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/07/13/235629/s4-144700233.jpg,/car-for-sale/235629/used-2022-proton-x50-t-premium-johor/,"RM 80,800",Used,"55,000 - 59,999 km",1.5L,Automatic,SUV,Johor
Proton,https://www.oto.my/upload/image/2024/07/12/235612/s4-145203512.jpg,/car-for-sale/235612/used-2020-proton-x70-tgdi-premium-2wd-selangor/,"RM 79,800",Used,"90,000 - 94,999 km",1.8L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/07/12/235611/s4-145520478.jpg,/car-for-sale/235611/used-2021-proton-persona-standard-selangor/,"RM 41,800",Used,"60,000 - 64,999 km",1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2024/07/12/235599/s4-145330833.jpg,/car-for-sale/235599/used-2020-proton-x70-tgdi-premium-2wd-selangor/,"RM 81,900",Used,"80,000 - 84,999 km",1.8L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/07/12/235597/s4-143381302.jpg,/car-for-sale/235597/used-2020-proton-x70-tgdi-premium-2wd-johor/,"RM 80,900",Used,"60,000 - 64,999 km",1.8L,Automatic,SUV,Johor
Proton,https://www.oto.my/upload/image/2024/07/10/235553/s4-144525365.jpg,/car-for-sale/235553/used-2022-proton-x50-t-premium-pulau-pinang/,"RM 85,800",Used,"15,000 - 19,999 km",1.5L,Automatic,SUV,Pulau Pinang
Proton,https://www.oto.my/upload/image/2024/07/10/235550/s4-140755849.jpg,/car-for-sale/235550/used-2020-proton-x70-tgdi-premium-2wd-pulau-pinang/,"RM 79,900",Used,"90,000 - 94,999 km",1.8L,Automatic,SUV,Pulau Pinang
Proton,https://www.oto.my/upload/image/2024/07/10/235543/s4-143858040.jpg,/car-for-sale/235543/used-2020-proton-saga-standard-selangor/,"RM 31,900",Used,"95,000 - 99,999 km",1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2024/07/09/235525/s4-144261061.jpg,/car-for-sale/235525/used-2022-proton-saga-premium-s-selangor/,"RM 41,900",Used,"20,000 - 24,999 km",1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2024/07/09/235517/s4-139727700.jpg,/car-for-sale/235517/used-2021-proton-x50-tgdi-flagship-johor/,"RM 82,800",Used,"40,000 - 44,999 km",1.5L,Automatic,SUV,Johor
Proton,https://www.oto.my/upload/image/2024/07/08/235502/s4-143821642.jpg,/car-for-sale/235502/used-2023-proton-iriz-executive-pulau-pinang/,"RM 46,800",Used,"10,000 - 14,999 km",1.6L,Automatic,Hatchback,Pulau Pinang
Proton,https://www.oto.my/upload/image/2024/07/08/235490/s4-143259696.jpg,/car-for-sale/235490/used-2021-proton-x50-t-premium-johor/,"RM 83,900",Used,"60,000 - 64,999 km",1.5L,Automatic,SUV,Johor
Proton,https://www.oto.my/upload/image/2024/07/05/235455/s4-143033475.jpg,/car-for-sale/235455/used-2019-proton-iriz-executive-pulau-pinang/,"RM 35,900",Used,"90,000 - 94,999 km",1.6L,Automatic,Hatchback,Pulau Pinang
Proton,https://www.oto.my/upload/image/2024/07/05/235444/s4-143294894.jpg,/car-for-sale/235444/used-2020-proton-x70-tgdi-executive-2wd-selangor/,"RM 73,900",Used,"90,000 - 94,999 km",1.8L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/07/05/235443/s4-143237079.jpg,/car-for-sale/235443/used-2022-proton-saga-premium-selangor/,"RM 37,900",Used,"45,000 - 49,999 km",1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2024/07/04/235434/s4-143157894.jpg,/car-for-sale/235434/used-2022-proton-x50-t-premium-selangor/,"RM 88,900",Used,"30,000 - 34,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/07/03/235413/s4-142959491.jpg,/car-for-sale/235413/used-2021-proton-iriz-executive-selangor/,"RM 37,900",Used,"90,000 - 94,999 km",1.6L,Automatic,Hatchback,Selangor
Proton,https://www.oto.my/upload/image/2024/07/03/235411/s4-141939749.jpg,/car-for-sale/235411/used-2019-proton-saga-premium-selangor/,"RM 32,900",Used,"65,000 - 69,999 km",1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2024/07/01/235368/s4-141818948.jpg,/car-for-sale/235368/used-2021-proton-x70-tgdi-premium-x-2wd-selangor/,"RM 88,900",Used,"45,000 - 49,999 km",1.8L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/06/29/235346/s4-141922259.jpg,/car-for-sale/235346/used-2023-proton-iriz-executive-johor/,"RM 48,900",Used,"10,000 - 14,999 km",1.6L,Automatic,Hatchback,Johor
Proton,https://www.oto.my/upload/image/2024/06/26/235286/s4-140834621.jpg,/car-for-sale/235286/used-2021-proton-iriz-premium-selangor/,"RM 47,900",Used,"50,000 - 54,999 km",1.6L,Automatic,Hatchback,Selangor
Proton,https://www.oto.my/upload/image/2024/06/25/235269/s4-139960370.jpg,/car-for-sale/235269/used-2021-proton-x50-t-premium-selangor/,"RM 83,900",Used,"85,000 - 89,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/06/24/235256/s4-140202916.jpg,/car-for-sale/235256/used-2022-proton-x50-t-premium-selangor/,"RM 86,900",Used,"30,000 - 34,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/06/24/235254/s4-140365879.jpg,/car-for-sale/235254/used-2022-proton-x50-t-premium-selangor/,"RM 88,900",Used,"5,000 - 9,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/06/21/235217/s4-139558991.jpg,/car-for-sale/235217/used-2021-proton-x50-t-premium-selangor/,"RM 86,900",Used,"25,000 - 29,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/06/20/235172/s4-139641568.jpg,/car-for-sale/235172/used-2021-proton-x70-tgdi-premium-x-2wd-selangor/,"RM 89,900",Used,"55,000 - 59,999 km",1.8L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/06/20/235152/s4-138717294.jpg,/car-for-sale/235152/used-2021-proton-x50-t-premium-selangor/,"RM 86,900",Used,"60,000 - 64,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/06/19/235140/s4-139289803.jpg,/car-for-sale/235140/used-2021-proton-x50-t-premium-pulau-pinang/,"RM 84,900",Used,"70,000 - 74,999 km",1.5L,Automatic,SUV,Pulau Pinang
Proton,https://www.oto.my/upload/image/2024/06/19/235130/s4-139009471.jpg,/car-for-sale/235130/used-2020-proton-x70-tgdi-premium-2wd-selangor/,"RM 83,900",Used,"50,000 - 54,999 km",1.8L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/06/14/235042/s4-138060169.jpg,/car-for-sale/235042/used-2022-proton-iriz-active-pulau-pinang/,"RM 52,900",Used,"20,000 - 24,999 km",1.6L,Automatic,Hatchback,Pulau Pinang
Proton,https://www.oto.my/upload/image/2024/06/14/235026/s4-137471097.jpg,/car-for-sale/235026/used-2021-proton-x50-t-premium-selangor/,"RM 84,900",Used,"70,000 - 74,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/06/13/235005/s4-137772985.jpg,/car-for-sale/235005/used-2021-proton-x50-t-premium-selangor/,"RM 86,900",Used,"45,000 - 49,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2023/11/30/231384/s4-20240604204429-3019-9628.jpg,/car-for-sale/231384/new-2024-proton-x50-1.5tgdi-flagship-kuala-lumpur/,"RM 104,800",New,Brand New Car,1.5L,Automatic,Sedan,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2024/06/11/234967/s4-137667926.jpg,/car-for-sale/234967/used-2021-proton-x50-tgdi-flagship-negeri-sembilan/,"RM 89,900",Used,"60,000 - 64,999 km",1.5L,Automatic,SUV,Negeri Sembilan
Proton,https://www.oto.my/upload/image/2024/06/07/234918/s4-136263236.jpg,/car-for-sale/234918/used-2021-proton-x50-t-premium-selangor/,"RM 86,900",Used,"35,000 - 39,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/06/05/234887/s4-135674831.jpg,/car-for-sale/234887/used-2020-proton-x70-tgdi-premium-2wd-selangor/,"RM 83,900",Used,"65,000 - 69,999 km",1.8L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2021/01/26/224299/s4-20230904131246-7636-8884.jpg,/car-for-sale/224299/new-2024-proton-x70-1.8-tgdi-premium-2wd-kuala-lumpur/,"RM 115,800",New,Brand New Car,1.8L,Automatic,SUV,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2024/05/29/234738/s4-134320687.jpg,/car-for-sale/234738/used-2021-proton-x50-t-premium-johor/,"RM 86,900",Used,"70,000 - 74,999 km",1.5L,Automatic,SUV,Johor
Proton,https://www.oto.my/upload/image/2024/05/29/234730/s4-134087966.jpg,/car-for-sale/234730/used-2022-proton-x50-tgdi-flagship-selangor/,"RM 92,900",Used,"40,000 - 44,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/05/28/234701/s4-134145785.jpg,/car-for-sale/234701/used-2019-proton-iriz-premium-pulau-pinang/,"RM 38,900",Used,"95,000 - 99,999 km",1.6L,Automatic,Hatchback,Pulau Pinang
Proton,https://www.oto.my/upload/image/2024/05/23/234637/s4-132942326.jpg,/car-for-sale/234637/used-2021-proton-iriz-standard-johor/,"RM 36,900",Used,"55,000 - 59,999 km",1.3L,Automatic,Hatchback,Johor
Proton,https://www.oto.my/upload/image/2024/05/23/234621/s4-132666281.jpg,/car-for-sale/234621/used-2023-proton-x50-t-executive-johor/,"RM 86,900",Used,"25,000 - 29,999 km",1.5L,Automatic,SUV,Johor
Proton,https://www.oto.my/upload/image/2024/05/20/234584/s4-131474993.jpg,/car-for-sale/234584/used-2021-proton-x50-tgdi-flagship-selangor/,"RM 89,900",Used,"70,000 - 74,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/05/18/234552/s4-131496055.jpg,/car-for-sale/234552/used-2022-proton-x50-t-executive-johor/,"RM 80,900",Used,"35,000 - 39,999 km",1.5L,Automatic,SUV,Johor
Proton,https://www.oto.my/upload/image/2024/05/18/234550/s4-130936834.jpg,/car-for-sale/234550/used-2023-proton-iriz-standard-selangor/,"RM 40,900",Used,"25,000 - 29,999 km",1.3L,Automatic,Hatchback,Selangor
Proton,https://www.oto.my/upload/image/2024/05/14/234483/s4-130401596.jpg,/car-for-sale/234483/used-2021-proton-iriz-active-johor/,"RM 49,900",Used,"30,000 - 34,999 km",1.6L,Automatic,Hatchback,Johor
Proton,https://www.oto.my/upload/image/2024/05/14/234461/s4-129637458.jpg,/car-for-sale/234461/used-2021-proton-x50-tgdi-flagship-selangor/,"RM 87,900",Used,"60,000 - 64,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/05/10/234405/s4-128537459.jpg,/car-for-sale/234405/used-2020-proton-x70-tgdi-premium-2wd-selangor/,"RM 81,900",Used,"85,000 - 89,999 km",1.8L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2024/05/06/234304/s4-128622945.jpg,/car-for-sale/234304/used-2022-proton-x50-t-premium-johor/,"RM 90,900",Used,"30,000 - 34,999 km",1.5L,Automatic,SUV,Johor
Proton,https://www.oto.my/upload/image/2024/04/29/234141/s4-126992381.jpg,/car-for-sale/234141/used-2021-proton-x50-t-premium-selangor/,"RM 84,900",Used,"40,000 - 44,999 km",1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2023/05/18/230660/s4-20231010113537-6139-4694.jpg,/car-for-sale/230660/new-2023-proton-x90-flagship-1.5-turbo-kuala-lumpur/,"RM 143,800",New,Brand New Car,"1,500.0L",Automatic,SUV,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2019/06/06/213998/s4-20190606165953-5564-3697.jpg,/car-for-sale/213998/new-2023-proton-persona-1.6-standard-cvt-kuala-lumpur/,"RM 46,800",New,Brand New Car,1.6L,Automatic,Sedan,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2021/01/15/224111/s4-20230314181833-8366-3668.jpg,/car-for-sale/224111/new-2023-proton-x50-1.5t-premium-kuala-lumpur/,"RM 101,800",New,Brand New Car,1.5L,Automatic,SUV,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2021/06/12/225947/s4-20230315142441-8011-1863.jpg,/car-for-sale/225947/new-2024-proton-saga-standard-mt-kuala-lumpur/,"RM 34,800",New,Brand New Car,1.3L,Manual,Sedan,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2023/09/29/231249/s4-20230929141833-9924-7176.jpg,/car-for-sale/231249/new-2023-proton-iriz-1.3-standard-selangor/,"RM 40,800",New,Brand New Car,1.3L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2023/09/29/231248/s4-20230929140017-1149-8821.jpg,/car-for-sale/231248/new-2023-proton-x70-1.8-tgdi-premium-2wd-selangor/,"RM 115,800",New,Brand New Car,1.8L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2023/09/25/231234/s4-20230925113036-7249-6833.jpg,/car-for-sale/231234/new-2023-proton-persona-1.6-premium-selangor/,"RM 45,800",New,Brand New Car,1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2023/09/16/231196/s4-20230916220352-9981-2886.jpg,/car-for-sale/231196/new-2023-proton-x50-1.5tgdi-flagship-selangor/,"RM 106,000",New,Brand New Car,1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2023/07/07/230857/s4-20230707101331-8078-6237.jpg,/car-for-sale/230857/new-2023-proton-x50-1.5tgdi-flagship-selangor/,"RM 85,300",New,Brand New Car,1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2023/07/06/230846/s4-20230707093809-8981-7229.jpg,/car-for-sale/230846/new-2023-proton-saga-1.3-selangor/,"RM 36,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2023/07/05/230843/s4-20230705210741-1804-2006.jpg,/car-for-sale/230843/new-2023-proton-x90-1.5-bsg-selangor/,"RM 115,800",New,Brand New Car,"1,500.0L",Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2023/06/27/230794/s4-20230627000242-8919-1864.jpg,/car-for-sale/230794/new-2023-proton-x90-flagship-1.5-turbo-selangor/,"RM 115,800",New,Brand New Car,"1,500.0L",Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2023/06/23/230783/s4-20230623150208-9636-8658.jpg,/car-for-sale/230783/new-2023-proton-x90-flagship-1.5-turbo-pahang/,"RM 123,800",New,Brand New Car,"1,500.0L",Automatic,MPV,Pahang
Proton,https://www.oto.my/upload/image/2023/05/28/230691/s4-20230528105623-2276-8642.jpg,/car-for-sale/230691/new-2023-proton-saga-1.3-premium-selangor/,"RM 42,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2021/01/07/224011/s4-20230315172957-2086-5360.jpg,/car-for-sale/224011/new-2023-proton-persona-1.6-executive-cvt-kuala-lumpur/,"RM 53,300",New,Brand New Car,1.6L,Automatic,Sedan,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2021/01/17/224170/s4-20230315153052-6619-2925.jpg,/car-for-sale/224170/new-2023-proton-x70-1.8-tgdi-standard-2wd-kuala-lumpur/,"RM 91,800",New,Brand New Car,1.8L,Automatic,SUV,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2022/02/18/227879/s4-20220218084341-8706-9111.jpg,/car-for-sale/227879/new-2023-proton-iriz-1.6-active-cvt-kuala-lumpur/,"RM 57,300",New,Brand New Car,1.6L,Automatic,Hatchback,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2021/07/19/226108/s4-20210719153347-7879-2698.jpg,/car-for-sale/226108/new-2024-proton-x50-1.5t-premium-kuala-lumpur/,"RM 98,800",New,Brand New Car,1.5L,Automatic,SUV,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2022/05/14/228483/s4-20240521100107-7567-6544.jpg,/car-for-sale/228483/new-2024-proton-saga-1.3-premium-kuala-lumpur/,"RM 41,800",New,Brand New Car,1.3L,Automatic,Sedan,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2023/02/25/230233/s4-20230225232211-5945-1381.jpg,/car-for-sale/230233/new-2023-proton-saga-1.3-selangor/,"RM 34,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2023/02/19/230211/s4-20230219140922-3557-1908.jpg,/car-for-sale/230211/new-2023-proton-saga-1.3-premium-cvt-pahang/,"RM 38,800",New,Brand New Car,1.3L,Automatic,Sedan,Pahang
Proton,https://www.oto.my/upload/image/2023/02/09/230180/s4-20230209212150-2397-8988.jpg,/car-for-sale/230180/new-2023-proton-x50-1.5t-standard-selangor/,"RM 85,300",New,Brand New Car,1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2023/01/30/230137/s4-20230130222241-2520-8744.jpg,/car-for-sale/230137/new-2023-proton-saga-1.3-selangor/,"RM 32,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2023/01/30/230136/s4-20230130221720-9156-9598.jpg,/car-for-sale/230136/new-2023-proton-persona-1.6-selangor/,"RM 45,300",New,Brand New Car,1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2023/01/26/230123/s4-20230126225514-7378-5848.jpg,/car-for-sale/230123/new-2023-proton-x50-1.5t-premium-selangor/,"RM 80,800",New,Brand New Car,1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2023/01/26/230122/s4-20230126225140-5556-6218.jpg,/car-for-sale/230122/new-2023-proton-x50-1.5t-executive-selangor/,"RM 86,300",New,Brand New Car,1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2022/12/23/230008/s4-20221223224036-9868-3793.jpg,/car-for-sale/230008/new-2022-proton-x70-1.8-tgdi-premium-2wd-selangor/,"RM 98,800",New,Brand New Car,1.8L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2022/12/23/230007/s4-20221223223743-7824-2947.jpg,/car-for-sale/230007/new-2022-proton-x50-1.5t-executive-selangor/,"RM 86,300",New,Brand New Car,1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2021/12/04/227402/s4-20220829153705-1896-2132.jpg,/car-for-sale/227402/new-2024-proton-x70-1.8-tgdi-premium-2wd-kuala-lumpur/,"RM 113,800",New,Brand New Car,1.8L,Automatic,SUV,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2022/12/19/229989/s4-20221219212418-3062-5417.jpg,/car-for-sale/229989/new-2022-proton-x50-1.5t-premium-selangor/,"RM 86,300",New,Brand New Car,1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2022/12/10/229944/s4-20221210220651-2870-5242.jpg,/car-for-sale/229944/new-2022-proton-x50-1.5t-executive-selangor/,"RM 83,600",New,Brand New Car,1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2021/01/09/224040/s4-20220305102422-1076-4968.jpg,/car-for-sale/224040/new-2023-proton-saga-standard-1.3-at-kuala-lumpur/,"RM 38,800",New,Brand New Car,1.3L,Automatic,Sedan,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2022/09/02/229294/s4-20220902222213-7147-9645.jpg,/car-for-sale/229294/new-2022-proton-iriz-1.3-selangor/,"RM 42,800",New,Brand New Car,1.3L,Automatic,Hatchback,Selangor
Proton,https://www.oto.my/upload/image/2022/09/02/229293/s4-20220902221245-5351-5275.jpg,/car-for-sale/229293/new-2022-proton-x50-1.5t-standard-selangor/,"RM 86,300",New,Brand New Car,1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2022/06/20/228707/s4-20220620235414-9987-8030.png,/car-for-sale/228707/new-2022-proton-persona-1.6-selangor/,"RM 47,800",New,Brand New Car,1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2022/06/20/228706/s4-20220620235212-7353-3605.png,/car-for-sale/228706/new-2022-proton-persona-1.6-selangor/,"RM 47,800",New,Brand New Car,1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2021/11/01/227155/s4-20211101133728-8273-7022.jpg,/car-for-sale/227155/new-2024-proton-x70-1.8-executive-cvt-kuala-lumpur/,"RM 100,800",New,Brand New Car,1.8L,Automatic,SUV,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2022/06/06/228611/s4-20220606215522-6232-4159.png,/car-for-sale/228611/new-2022-proton-saga-1.3-selangor/,"RM 34,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2022/06/06/228610/s4-20220606215422-4279-2317.png,/car-for-sale/228610/new-2022-proton-saga-1.3-selangor/,"RM 34,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2022/06/06/228609/s4-20220606215256-7226-6352.png,/car-for-sale/228609/new-2022-proton-saga-1.3-selangor/,"RM 34,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2022/06/05/228605/s4-20220605174640-1168-8526.png,/car-for-sale/228605/new-2022-proton-saga-1.3-selangor/,"RM 34,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2022/06/05/228604/s4-20220605174503-6102-6270.png,/car-for-sale/228604/new-2022-proton-saga-1.3-selangor/,"RM 34,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2022/05/18/228502/s4-20220518224344-1907-7100.jpg,/car-for-sale/228502/new-2022-proton-saga-1.3-selangor/,"RM 41,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2022/05/13/228481/s4-20220513215311-3702-7155.jpg,/car-for-sale/228481/new-2022-proton-saga-1.3-selangor/,"RM 44,800",New,Brand New Car,1.3L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2022/05/02/228418/s4-20220502112731-4735-5542.jpg,/car-for-sale/228418/new-2022-proton-x50-1.5t-standard-selangor/,"RM 86,300",New,Brand New Car,1.5L,Automatic,SUV,Selangor
Proton,https://www.oto.my/upload/image/2022/04/30/228414/s4-20220430170513-4015-2966.jpg,/car-for-sale/228414/new-2022-proton-persona-1.6-selangor/,"RM 47,800",New,Brand New Car,1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2022/04/26/228385/s4-20220426153656-5723-2562.jpg,/car-for-sale/228385/new-2022-proton-iriz-1.6-active-cvt-selangor/,"RM 54,800",New,Brand New Car,1.6L,Automatic,Hatchback,Selangor
Proton,https://www.oto.my/upload/image/2022/04/26/228384/s4-20220426152051-7111-3904.jpg,/car-for-sale/228384/new-2022-proton-persona-1.6-standard-cvt-selangor/,"RM 45,800",New,Brand New Car,1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2021/01/06/224010/s4-20230315162629-1132-4057.jpg,/car-for-sale/224010/new-2023-proton-iriz-1.3-standard-cvt-kuala-lumpur/,"RM 40,800",New,Brand New Car,1.3L,Automatic,Hatchback,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2021/07/19/226109/s4-20210719161323-4022-3016.jpg,/car-for-sale/226109/new-2024-proton-iriz-1.6-executive-kuala-lumpur/,"RM 47,000",New,Brand New Car,1.6L,Automatic,Hatchback,Kuala Lumpur
Proton,https://www.oto.my/upload/image/2021/10/03/226924/s4-20211003153356-6708-4832.jpg,/car-for-sale/226924/new-2021-proton-exora-1.6-selangor/,"RM 59,000",New,Brand New Car,1.6L,Automatic,MPV,Selangor
Proton,https://www.oto.my/upload/image/2021/10/03/226923/s4-20211003152458-2857-6460.png,/car-for-sale/226923/new-2021-proton-persona-1.6-selangor/,"RM 45,800",New,Brand New Car,1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2021/10/06/226954/s4-20211006211554-9462-2487.jpg,/car-for-sale/226954/new-2021-proton-iriz-1.3-selangor/,"RM 40,000",New,Brand New Car,1.3L,Automatic,Hatchback,Selangor
Proton,https://www.oto.my/upload/image/2021/09/02/226436/s4-20210902180244-3810-2714.png,/car-for-sale/226436/new-2021-proton-iriz-1.6-selangor/,"RM 55,800",New,Brand New Car,1.6L,Automatic,Hatchback,Selangor
Proton,https://www.oto.my/upload/image/2021/09/02/226435/s4-20210902180101-7927-8662.png,/car-for-sale/226435/new-2021-proton-iriz-1.6-executive-selangor/,"RM 45,800",New,Brand New Car,1.6L,Automatic,Hatchback,Selangor
Proton,https://www.oto.my/upload/image/2021/09/02/226434/s4-20210902175943-7194-3324.png,/car-for-sale/226434/new-2021-proton-iriz-1.3-standard-selangor/,"RM 40,800",New,Brand New Car,1.3L,Automatic,Hatchback,Selangor
Proton,https://www.oto.my/upload/image/2021/09/02/226433/s4-20210902175549-4688-5432.png,/car-for-sale/226433/new-2021-proton-persona-1.6-executive-selangor/,"RM 50,800",New,Brand New Car,1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2021/09/02/226432/s4-20210902175415-7912-2894.png,/car-for-sale/226432/new-2021-proton-persona-1.6-premium-selangor/,"RM 45,800",New,Brand New Car,1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2021/05/18/225606/s4-20210518125221-1944-8485.png,/car-for-sale/225606/new-2021-proton-persona-1.6-selangor/,"RM 42,600",New,Brand New Car,1.6L,Automatic,Sedan,Selangor
Proton,https://www.oto.my/upload/image/2021/05/10/225513/s4-20240530202426-2454-6737.jpg,/car-for-sale/225513/new-2024-proton-x50-1.5t-premium-kuala-lumpur/,"RM 89,800",New,Brand New Car,1.5L,Automatic,Sedan,Kuala Lumpur
